  Time                 , V(VO)                
  1.001660636030e-003  ,8.298845209413e-002  
  1.001667636031e-003  ,9.672321400819e-002  
  1.001674636032e-003  ,1.105558200417e-001  
  1.001681636033e-003  ,1.244859478795e-001  
  1.001688636034e-003  ,1.385132755908e-001  
  1.001695636035e-003  ,1.526374816896e-001  
  1.001702636036e-003  ,1.668582451177e-001  
  1.001709636037e-003  ,1.811752452350e-001  
  1.001716636038e-003  ,1.955881085051e-001  
  1.001723636039e-003  ,2.100966217558e-001  
  1.001730636041e-003  ,2.247004122279e-001  
  1.001737636042e-003  ,2.393991609453e-001  
  1.001744636043e-003  ,2.541925493439e-001  
  1.001751636044e-003  ,2.690802063400e-001  
  1.001758636045e-003  ,2.840619201637e-001  
  1.001765636046e-003  ,2.991373204992e-001  
  1.001772636047e-003  ,3.143060904635e-001  
  1.001779636048e-003  ,3.295679135919e-001  
  1.001786636049e-003  ,3.449224738416e-001  
  1.001793636050e-003  ,3.603694555901e-001  
  1.001800636052e-003  ,3.759084911832e-001  
  1.001807636053e-003  ,3.915393009409e-001  
  1.001814636054e-003  ,4.072616578195e-001  
  1.001821636055e-003  ,4.230751779104e-001  
  1.001828636056e-003  ,4.389795477170e-001  
  1.001835636057e-003  ,4.549744541591e-001  
  1.001842636058e-003  ,4.710595845431e-001  
  1.001849636059e-003  ,4.872345746728e-001  
  1.001856636060e-003  ,5.034992167839e-001  
  1.001863636061e-003  ,5.198531475673e-001  
  1.001870636063e-003  ,5.362960559866e-001  
  1.001877636064e-003  ,5.528276313200e-001  
  1.001884636065e-003  ,5.694475634781e-001  
  1.001891636066e-003  ,5.861555428455e-001  
  1.001898636067e-003  ,6.029512600893e-001  
  1.001905636068e-003  ,6.198344063430e-001  
  1.001912636069e-003  ,6.368046732043e-001  
  1.001919636070e-003  ,6.538617526719e-001  
  1.001926636071e-003  ,6.710053371795e-001  
  1.001933636072e-003  ,6.882351195781e-001  
  1.001940636074e-003  ,7.055507421225e-001  
  1.001947636075e-003  ,7.229520006748e-001  
  1.001954636076e-003  ,7.404385382666e-001  
  1.001961636077e-003  ,7.580100494509e-001  
  1.001968636078e-003  ,7.756661784597e-001  
  1.001975636079e-003  ,7.934066546819e-001  
  1.001982636080e-003  ,8.112312584517e-001  
  1.001989636081e-003  ,8.291396183516e-001  
  1.001996636082e-003  ,8.471314310860e-001  
  1.002003636083e-003  ,8.652063937836e-001  
  1.002010636085e-003  ,8.833642040086e-001  
  1.002017636086e-003  ,9.016045597556e-001  
  1.002024636087e-003  ,9.199271092662e-001  
  1.002031636088e-003  ,9.383316518226e-001  
  1.002038636089e-003  ,9.568178364559e-001  
  1.002045636090e-003  ,9.753853628763e-001  
  1.002052636091e-003  ,9.940339312219e-001  
  1.002059636092e-003  ,1.012763242068e+000  
  1.002066636093e-003  ,1.031572996437e+000  
  1.002073636094e-003  ,1.050462895836e+000  
  1.002080636096e-003  ,1.069432642223e+000  
  1.002087636097e-003  ,1.088481888265e+000  
  1.002094636098e-003  ,1.107610369750e+000  
  1.002101636099e-003  ,1.126817872283e+000  
  1.002108636100e-003  ,1.146104033417e+000  
  1.002115636101e-003  ,1.165468557201e+000  
  1.002122636102e-003  ,1.184911148058e+000  
  1.002129636103e-003  ,1.204431510884e+000  
  1.002136636104e-003  ,1.224029301988e+000  
  1.002143636105e-003  ,1.243704325252e+000  
  1.002150636107e-003  ,1.263456237761e+000  
  1.002157636108e-003  ,1.283284746138e+000  
  1.002164636109e-003  ,1.303189508704e+000  
  1.002171636110e-003  ,1.323170330499e+000  
  1.002178636111e-003  ,1.343226822045e+000  
  1.002185636112e-003  ,1.363358788967e+000  
  1.002192636113e-003  ,1.383565891389e+000  
