X--Trace 1::[I(C2:1) | I(PR2)];Y--Trace 1::[I(C2:1) | I(PR2)];;X--Trace 2::[V(out2) | V(PR1)];Y--Trace 2::[V(out2) | V(PR1)]
3.46537E-05;-0.007346733;;3.46537E-05;5.209195245
3.46547E-05;-0.007346728;;3.46547E-05;5.205855822
3.46557E-05;-0.007346724;;3.46557E-05;5.202516401
3.46567E-05;-0.00734672;;3.46567E-05;5.199176982
3.46577E-05;-0.007346715;;3.46577E-05;5.195837565
3.46587E-05;-0.007346711;;3.46587E-05;5.19249815
3.46597E-05;-0.007346707;;3.46597E-05;5.189158737
3.46607E-05;-0.007346702;;3.46607E-05;5.185819325
3.46617E-05;-0.007346698;;3.46617E-05;5.182479916
3.46627E-05;-0.007346694;;3.46627E-05;5.179140509
3.46637E-05;-0.007346689;;3.46637E-05;5.175801104
3.46647E-05;-0.007346685;;3.46647E-05;5.1724617
3.46657E-05;-0.007346681;;3.46657E-05;5.169122299
3.46667E-05;-0.007346676;;3.46667E-05;5.1657829
3.46677E-05;-0.007346672;;3.46677E-05;5.162443502
3.46687E-05;-0.007346668;;3.46687E-05;5.159104107
3.46697E-05;-0.007346663;;3.46697E-05;5.155764713
3.46707E-05;-0.007346659;;3.46707E-05;5.152425322
3.46717E-05;-0.007346655;;3.46717E-05;5.149085933
3.46727E-05;-0.00734665;;3.46727E-05;5.145746545
3.46737E-05;-0.007346646;;3.46737E-05;5.14240716
3.46747E-05;-0.007346641;;3.46747E-05;5.139067776
3.46757E-05;-0.007346637;;3.46757E-05;5.135728395
3.46767E-05;-0.007346633;;3.46767E-05;5.132389015
3.46777E-05;-0.007346628;;3.46777E-05;5.129049638
3.46787E-05;-0.007346624;;3.46787E-05;5.125710262
3.46797E-05;-0.007346619;;3.46797E-05;5.122370889
3.46807E-05;-0.007346615;;3.46807E-05;5.119031517
3.46817E-05;-0.007346611;;3.46817E-05;5.115692148
3.46827E-05;-0.007346606;;3.46827E-05;5.11235278
3.46837E-05;-0.007346602;;3.46837E-05;5.109013415
3.46847E-05;-0.007346597;;3.46847E-05;5.105674051
3.46857E-05;-0.007346593;;3.46857E-05;5.10233469
3.46867E-05;-0.007346588;;3.46867E-05;5.098995331
3.46877E-05;-0.007346584;;3.46877E-05;5.095655973
3.46887E-05;-0.007346579;;3.46887E-05;5.092316618
3.46897E-05;-0.007346575;;3.46897E-05;5.088977265
3.46907E-05;-0.007346571;;3.46907E-05;5.085637913
3.46917E-05;-0.007346566;;3.46917E-05;5.082298564
3.46927E-05;-0.007346562;;3.46927E-05;5.078959217
3.46937E-05;-0.007346557;;3.46937E-05;5.075619872
3.46947E-05;-0.007346553;;3.46947E-05;5.072280529
3.46957E-05;-0.007346548;;3.46957E-05;5.068941188
3.46967E-05;-0.007346544;;3.46967E-05;5.065601849
3.46977E-05;-0.007346539;;3.46977E-05;5.062262512
3.46987E-05;-0.007346535;;3.46987E-05;5.058923177
3.46997E-05;-0.00734653;;3.46997E-05;5.055583844
3.47007E-05;-0.007346526;;3.47007E-05;5.052244513
3.47017E-05;-0.007346521;;3.47017E-05;5.048905184
3.47027E-05;-0.007346517;;3.47027E-05;5.045565857
3.47037E-05;-0.007346512;;3.47037E-05;5.042226533
3.47047E-05;-0.007346507;;3.47047E-05;5.03888721
3.47057E-05;-0.007346503;;3.47057E-05;5.03554789
3.47067E-05;-0.007346498;;3.47067E-05;5.032208571
3.47077E-05;-0.007346494;;3.47077E-05;5.028869255
3.47087E-05;-0.007346489;;3.47087E-05;5.02552994
3.47097E-05;-0.007346485;;3.47097E-05;5.022190628
3.47107E-05;-0.00734648;;3.47107E-05;5.018851318
3.47117E-05;-0.007346475;;3.47117E-05;5.01551201
3.47127E-05;-0.007346471;;3.47127E-05;5.012172704
3.47137E-05;-0.007346466;;3.47137E-05;5.0088334
3.47147E-05;-0.007346462;;3.47147E-05;5.005494098
3.47157E-05;-0.007346457;;3.47157E-05;5.002154799
3.47167E-05;-0.007346452;;3.47167E-05;4.998815501
3.47177E-05;-0.007346448;;3.47177E-05;4.995476205
3.47187E-05;-0.007346443;;3.47187E-05;4.992136912
3.47197E-05;-0.007346439;;3.47197E-05;4.988797621
3.47207E-05;-0.007346434;;3.47207E-05;4.985458331
3.47217E-05;-0.007346429;;3.47217E-05;4.982119044
3.47227E-05;-0.007346425;;3.47227E-05;4.978779759
3.47237E-05;-0.00734642;;3.47237E-05;4.975440476
3.47247E-05;-0.007346415;;3.47247E-05;4.972101196
3.47257E-05;-0.007346411;;3.47257E-05;4.968761917
3.47267E-05;-0.007346406;;3.47267E-05;4.96542264
3.47277E-05;-0.007346401;;3.47277E-05;4.962083366
3.47287E-05;-0.007346397;;3.47287E-05;4.958744094
3.47297E-05;-0.007346392;;3.47297E-05;4.955404823
3.47307E-05;-0.007346387;;3.47307E-05;4.952065555
3.47317E-05;-0.007346383;;3.47317E-05;4.948726289
3.47327E-05;-0.007346378;;3.47327E-05;4.945387026
3.47337E-05;-0.007346373;;3.47337E-05;4.942047764
3.47347E-05;-0.007346369;;3.47347E-05;4.938708504
3.47357E-05;-0.007346364;;3.47357E-05;4.935369247
3.47367E-05;-0.007346359;;3.47367E-05;4.932029992
3.47377E-05;-0.007346354;;3.47377E-05;4.928690739
3.47387E-05;-0.00734635;;3.47387E-05;4.925351488
3.47397E-05;-0.007346345;;3.47397E-05;4.922012239
3.47407E-05;-0.00734634;;3.47407E-05;4.918672992
3.47417E-05;-0.007346336;;3.47417E-05;4.915333748
3.47427E-05;-0.007346331;;3.47427E-05;4.911994505
3.47437E-05;-0.007346326;;3.47437E-05;4.908655265
3.47447E-05;-0.007346321;;3.47447E-05;4.905316027
3.47457E-05;-0.007346316;;3.47457E-05;4.901976791
3.47467E-05;-0.007346312;;3.47467E-05;4.898637558
3.47477E-05;-0.007346307;;3.47477E-05;4.895298326
3.47487E-05;-0.007346302;;3.47487E-05;4.891959097
3.47497E-05;-0.007346297;;3.47497E-05;4.88861987
3.47507E-05;-0.007346293;;3.47507E-05;4.885280645
3.47517E-05;-0.007346288;;3.47517E-05;4.881941422
3.47527E-05;-0.007346283;;3.47527E-05;4.878602201
3.47537E-05;-0.007346278;;3.47537E-05;4.875262983
3.47547E-05;-0.007346273;;3.47547E-05;4.871923767
3.47557E-05;-0.007346268;;3.47557E-05;4.868584553
3.47567E-05;-0.007346264;;3.47567E-05;4.865245341
3.47577E-05;-0.007346259;;3.47577E-05;4.861906131
3.47587E-05;-0.007346254;;3.47587E-05;4.858566924
3.47597E-05;-0.007346249;;3.47597E-05;4.855227718
3.47607E-05;-0.007346244;;3.47607E-05;4.851888515
3.47617E-05;-0.007346239;;3.47617E-05;4.848549314
3.47627E-05;-0.007346235;;3.47627E-05;4.845210116
3.47637E-05;-0.00734623;;3.47637E-05;4.841870919
3.47647E-05;-0.007346225;;3.47647E-05;4.838531725
3.47657E-05;-0.00734622;;3.47657E-05;4.835192533
3.47667E-05;-0.007346215;;3.47667E-05;4.831853343
3.47677E-05;-0.00734621;;3.47677E-05;4.828514156
3.47687E-05;-0.007346205;;3.47687E-05;4.825174971
3.47697E-05;-0.0073462;;3.47697E-05;4.821835787
3.47707E-05;-0.007346195;;3.47707E-05;4.818496607
3.47717E-05;-0.007346191;;3.47717E-05;4.815157428
3.47727E-05;-0.007346186;;3.47727E-05;4.811818252
3.47737E-05;-0.007346181;;3.47737E-05;4.808479077
3.47747E-05;-0.007346176;;3.47747E-05;4.805139906
3.47757E-05;-0.007346171;;3.47757E-05;4.801800736
3.47767E-05;-0.007346166;;3.47767E-05;4.798461568
3.47777E-05;-0.007346161;;3.47777E-05;4.795122403
3.47787E-05;-0.007346156;;3.47787E-05;4.79178324
3.47797E-05;-0.007346151;;3.47797E-05;4.78844408
3.47807E-05;-0.007346146;;3.47807E-05;4.785104921
3.47817E-05;-0.007346141;;3.47817E-05;4.781765765
3.47827E-05;-0.007346136;;3.47827E-05;4.778426611
3.47837E-05;-0.007346131;;3.47837E-05;4.77508746
3.47847E-05;-0.007346126;;3.47847E-05;4.77174831
3.47857E-05;-0.007346121;;3.47857E-05;4.768409163
3.47867E-05;-0.007346116;;3.47867E-05;4.765070018
3.47877E-05;-0.007346111;;3.47877E-05;4.761730876
3.47887E-05;-0.007346106;;3.47887E-05;4.758391736
3.47897E-05;-0.007346101;;3.47897E-05;4.755052598
3.47907E-05;-0.007346096;;3.47907E-05;4.751713462
3.47917E-05;-0.007346091;;3.47917E-05;4.748374328
3.47927E-05;-0.007346086;;3.47927E-05;4.745035197
3.47937E-05;-0.007346081;;3.47937E-05;4.741696069
3.47947E-05;-0.007346076;;3.47947E-05;4.738356942
3.47957E-05;-0.007346071;;3.47957E-05;4.735017818
3.47967E-05;-0.007346066;;3.47967E-05;4.731678696
3.47977E-05;-0.007346061;;3.47977E-05;4.728339576
3.47987E-05;-0.007346056;;3.47987E-05;4.725000459
3.47997E-05;-0.00734605;;3.47997E-05;4.721661344
3.48007E-05;-0.007346045;;3.48007E-05;4.718322231
3.48017E-05;-0.00734604;;3.48017E-05;4.714983121
3.48027E-05;-0.007346035;;3.48027E-05;4.711644013
3.48037E-05;-0.00734603;;3.48037E-05;4.708304907
3.48047E-05;-0.007346025;;3.48047E-05;4.704965804
3.48057E-05;-0.00734602;;3.48057E-05;4.701626703
3.48067E-05;-0.007346015;;3.48067E-05;4.698287604
3.48077E-05;-0.00734601;;3.48077E-05;4.694948507
3.48087E-05;-0.007346004;;3.48087E-05;4.691609413
3.48097E-05;-0.007345999;;3.48097E-05;4.688270322
3.48107E-05;-0.007345994;;3.48107E-05;4.684931232
3.48117E-05;-0.007345989;;3.48117E-05;4.681592145
3.48127E-05;-0.007345984;;3.48127E-05;4.67825306
3.48137E-05;-0.007345979;;3.48137E-05;4.674913978
3.48147E-05;-0.007345973;;3.48147E-05;4.671574898
3.48157E-05;-0.007345968;;3.48157E-05;4.66823582
3.48167E-05;-0.007345963;;3.48167E-05;4.664896745
3.48177E-05;-0.007345958;;3.48177E-05;4.661557672
3.48187E-05;-0.007345953;;3.48187E-05;4.658218601
3.48197E-05;-0.007345948;;3.48197E-05;4.654879533
3.48207E-05;-0.007345942;;3.48207E-05;4.651540467
3.48217E-05;-0.007345937;;3.48217E-05;4.648201404
3.48227E-05;-0.007345932;;3.48227E-05;4.644862343
3.48237E-05;-0.007345927;;3.48237E-05;4.641523284
3.48247E-05;-0.007345921;;3.48247E-05;4.638184228
3.48257E-05;-0.007345916;;3.48257E-05;4.634845174
3.48267E-05;-0.007345911;;3.48267E-05;4.631506122
3.48277E-05;-0.007345906;;3.48277E-05;4.628167073
3.48287E-05;-0.0073459;;3.48287E-05;4.624828026
3.48297E-05;-0.007345895;;3.48297E-05;4.621488982
3.48307E-05;-0.00734589;;3.48307E-05;4.61814994
3.48317E-05;-0.007345885;;3.48317E-05;4.6148109
3.48327E-05;-0.007345879;;3.48327E-05;4.611471863
3.48337E-05;-0.007345874;;3.48337E-05;4.608132828
3.48347E-05;-0.007345869;;3.48347E-05;4.604793795
3.48357E-05;-0.007345863;;3.48357E-05;4.601454765
3.48367E-05;-0.007345858;;3.48367E-05;4.598115738
3.48377E-05;-0.007345853;;3.48377E-05;4.594776713
3.48387E-05;-0.007345847;;3.48387E-05;4.59143769
3.48397E-05;-0.007345842;;3.48397E-05;4.58809867
3.48407E-05;-0.007345837;;3.48407E-05;4.584759652
3.48417E-05;-0.007345831;;3.48417E-05;4.581420636
3.48427E-05;-0.007345826;;3.48427E-05;4.578081623
3.48437E-05;-0.007345821;;3.48437E-05;4.574742613
3.48447E-05;-0.007345815;;3.48447E-05;4.571403605
3.48457E-05;-0.00734581;;3.48457E-05;4.568064599
3.48467E-05;-0.007345804;;3.48467E-05;4.564725596
3.48477E-05;-0.007345799;;3.48477E-05;4.561386595
3.48487E-05;-0.007345794;;3.48487E-05;4.558047596
3.48497E-05;-0.007345788;;3.48497E-05;4.554708601
3.48507E-05;-0.007345783;;3.48507E-05;4.551369607
3.48517E-05;-0.007345777;;3.48517E-05;4.548030616
3.48527E-05;-0.007345772;;3.48527E-05;4.544691628
3.48537E-05;-0.007345767;;3.48537E-05;4.541352642
3.48547E-05;-0.007345761;;3.48547E-05;4.538013658
3.48557E-05;-0.007345756;;3.48557E-05;4.534674677
3.48567E-05;-0.00734575;;3.48567E-05;4.531335698
3.48577E-05;-0.007345745;;3.48577E-05;4.527996722
3.48587E-05;-0.007345739;;3.48587E-05;4.524657748
3.48597E-05;-0.007345734;;3.48597E-05;4.521318777
3.48607E-05;-0.007345728;;3.48607E-05;4.517979808
3.48617E-05;-0.007345723;;3.48617E-05;4.514640842
3.48627E-05;-0.007345717;;3.48627E-05;4.511301878
3.48637E-05;-0.007345712;;3.48637E-05;4.507962917
3.48647E-05;-0.007345706;;3.48647E-05;4.504623958
3.48657E-05;-0.007345701;;3.48657E-05;4.501285002
3.48667E-05;-0.007345695;;3.48667E-05;4.497946048
3.48677E-05;-0.00734569;;3.48677E-05;4.494607097
3.48687E-05;-0.007345684;;3.48687E-05;4.491268148
3.48697E-05;-0.007345679;;3.48697E-05;4.487929202
3.48707E-05;-0.007345673;;3.48707E-05;4.484590259
3.48717E-05;-0.007345668;;3.48717E-05;4.481251317
3.48727E-05;-0.007345662;;3.48727E-05;4.477912379
3.48737E-05;-0.007345657;;3.48737E-05;4.474573443
3.48747E-05;-0.007345651;;3.48747E-05;4.471234509
3.48757E-05;-0.007345646;;3.48757E-05;4.467895578
3.48767E-05;-0.00734564;;3.48767E-05;4.46455665
3.48777E-05;-0.007345634;;3.48777E-05;4.461217724
3.48787E-05;-0.007345629;;3.48787E-05;4.4578788
3.48797E-05;-0.007345623;;3.48797E-05;4.454539879
3.48807E-05;-0.007345618;;3.48807E-05;4.451200961
3.48817E-05;-0.007345612;;3.48817E-05;4.447862045
3.48827E-05;-0.007345606;;3.48827E-05;4.444523132
3.48837E-05;-0.007345601;;3.48837E-05;4.441184221
3.48847E-05;-0.007345595;;3.48847E-05;4.437845313
3.48857E-05;-0.007345589;;3.48857E-05;4.434506408
3.48867E-05;-0.007345584;;3.48867E-05;4.431167505
3.48877E-05;-0.007345578;;3.48877E-05;4.427828604
3.48887E-05;-0.007345572;;3.48887E-05;4.424489706
3.48897E-05;-0.007345567;;3.48897E-05;4.421150811
3.48907E-05;-0.007345561;;3.48907E-05;4.417811919
3.48917E-05;-0.007345555;;3.48917E-05;4.414473028
3.48927E-05;-0.00734555;;3.48927E-05;4.411134141
3.48937E-05;-0.007345544;;3.48937E-05;4.407795256
3.48947E-05;-0.007345538;;3.48947E-05;4.404456374
3.48957E-05;-0.007345532;;3.48957E-05;4.401117494
3.48967E-05;-0.007345527;;3.48967E-05;4.397778617
3.48977E-05;-0.007345521;;3.48977E-05;4.394439742
3.48987E-05;-0.007345515;;3.48987E-05;4.391100871
3.48997E-05;-0.00734551;;3.48997E-05;4.387762001
3.49007E-05;-0.007345504;;3.49007E-05;4.384423135
3.49017E-05;-0.007345498;;3.49017E-05;4.381084271
3.49027E-05;-0.007345492;;3.49027E-05;4.377745409
3.49037E-05;-0.007345486;;3.49037E-05;4.37440655
3.49047E-05;-0.007345481;;3.49047E-05;4.371067694
3.49057E-05;-0.007345475;;3.49057E-05;4.367728841
3.49067E-05;-0.007345469;;3.49067E-05;4.36438999
3.49077E-05;-0.007345463;;3.49077E-05;4.361051141
3.49087E-05;-0.007345457;;3.49087E-05;4.357712296
3.49097E-05;-0.007345452;;3.49097E-05;4.354373453
3.49107E-05;-0.007345446;;3.49107E-05;4.351034612
3.49117E-05;-0.00734544;;3.49117E-05;4.347695775
3.49127E-05;-0.007345434;;3.49127E-05;4.34435694
3.49137E-05;-0.007345428;;3.49137E-05;4.341018107
3.49147E-05;-0.007345422;;3.49147E-05;4.337679278
3.49157E-05;-0.007345417;;3.49157E-05;4.334340451
3.49167E-05;-0.007345411;;3.49167E-05;4.331001626
3.49177E-05;-0.007345405;;3.49177E-05;4.327662805
3.49187E-05;-0.007345399;;3.49187E-05;4.324323985
3.49197E-05;-0.007345393;;3.49197E-05;4.320985169
3.49207E-05;-0.007345387;;3.49207E-05;4.317646355
3.49217E-05;-0.007345381;;3.49217E-05;4.314307544
3.49227E-05;-0.007345375;;3.49227E-05;4.310968736
3.49237E-05;-0.007345369;;3.49237E-05;4.30762993
3.49247E-05;-0.007345363;;3.49247E-05;4.304291128
3.49257E-05;-0.007345358;;3.49257E-05;4.300952327
3.49267E-05;-0.007345352;;3.49267E-05;4.29761353
3.49277E-05;-0.007345346;;3.49277E-05;4.294274735
3.49287E-05;-0.00734534;;3.49287E-05;4.290935943
3.49297E-05;-0.007345334;;3.49297E-05;4.287597153
3.49307E-05;-0.007345328;;3.49307E-05;4.284258367
3.49317E-05;-0.007345322;;3.49317E-05;4.280919583
3.49327E-05;-0.007345316;;3.49327E-05;4.277580802
3.49337E-05;-0.00734531;;3.49337E-05;4.274242023
3.49347E-05;-0.007345304;;3.49347E-05;4.270903247
3.49357E-05;-0.007345298;;3.49357E-05;4.267564474
3.49367E-05;-0.007345292;;3.49367E-05;4.264225704
3.49377E-05;-0.007345286;;3.49377E-05;4.260886936
3.49387E-05;-0.00734528;;3.49387E-05;4.257548172
3.49397E-05;-0.007345274;;3.49397E-05;4.254209409
3.49407E-05;-0.007345267;;3.49407E-05;4.25087065
3.49417E-05;-0.007345261;;3.49417E-05;4.247531894
3.49427E-05;-0.007345255;;3.49427E-05;4.24419314
3.49437E-05;-0.007345249;;3.49437E-05;4.240854389
3.49447E-05;-0.007345243;;3.49447E-05;4.23751564
3.49457E-05;-0.007345237;;3.49457E-05;4.234176895
3.49467E-05;-0.007345231;;3.49467E-05;4.230838152
3.49477E-05;-0.007345225;;3.49477E-05;4.227499412
3.49487E-05;-0.007345219;;3.49487E-05;4.224160675
3.49497E-05;-0.007345213;;3.49497E-05;4.22082194
3.49507E-05;-0.007345207;;3.49507E-05;4.217483209
3.49517E-05;-0.0073452;;3.49517E-05;4.21414448
3.49527E-05;-0.007345194;;3.49527E-05;4.210805754
3.49537E-05;-0.007345188;;3.49537E-05;4.207467031
3.49547E-05;-0.007345182;;3.49547E-05;4.20412831
3.49557E-05;-0.007345176;;3.49557E-05;4.200789593
3.49567E-05;-0.00734517;;3.49567E-05;4.197450878
3.49577E-05;-0.007345163;;3.49577E-05;4.194112166
3.49587E-05;-0.007345157;;3.49587E-05;4.190773457
3.49597E-05;-0.007345151;;3.49597E-05;4.18743475
3.49607E-05;-0.007345145;;3.49607E-05;4.184096047
3.49617E-05;-0.007345138;;3.49617E-05;4.180757346
3.49627E-05;-0.007345132;;3.49627E-05;4.177418648
3.49637E-05;-0.007345126;;3.49637E-05;4.174079953
3.49647E-05;-0.00734512;;3.49647E-05;4.170741261
3.49657E-05;-0.007345114;;3.49657E-05;4.167402571
3.49667E-05;-0.007345107;;3.49667E-05;4.164063885
3.49677E-05;-0.007345101;;3.49677E-05;4.160725201
3.49687E-05;-0.007345095;;3.49687E-05;4.15738652
3.49697E-05;-0.007345088;;3.49697E-05;4.154047842
3.49707E-05;-0.007345082;;3.49707E-05;4.150709167
3.49717E-05;-0.007345076;;3.49717E-05;4.147370495
3.49727E-05;-0.00734507;;3.49727E-05;4.144031826
3.49737E-05;-0.007345063;;3.49737E-05;4.140693159
3.49747E-05;-0.007345057;;3.49747E-05;4.137354495
3.49757E-05;-0.007345051;;3.49757E-05;4.134015835
3.49767E-05;-0.007345044;;3.49767E-05;4.130677177
3.49777E-05;-0.007345038;;3.49777E-05;4.127338522
3.49787E-05;-0.007345031;;3.49787E-05;4.12399987
3.49797E-05;-0.007345025;;3.49797E-05;4.12066122
3.49807E-05;-0.007345019;;3.49807E-05;4.117322574
3.49817E-05;-0.007345012;;3.49817E-05;4.113983931
3.49827E-05;-0.007345006;;3.49827E-05;4.11064529
3.49837E-05;-0.007344999;;3.49837E-05;4.107306653
3.49847E-05;-0.007344993;;3.49847E-05;4.103968018
3.49857E-05;-0.007344987;;3.49857E-05;4.100629386
3.49867E-05;-0.00734498;;3.49867E-05;4.097290757
3.49877E-05;-0.007344974;;3.49877E-05;4.093952131
3.49887E-05;-0.007344967;;3.49887E-05;4.090613508
3.49897E-05;-0.007344961;;3.49897E-05;4.087274888
3.49907E-05;-0.007344954;;3.49907E-05;4.083936271
3.49917E-05;-0.007344948;;3.49917E-05;4.080597657
3.49927E-05;-0.007344941;;3.49927E-05;4.077259046
3.49937E-05;-0.007344935;;3.49937E-05;4.073920438
3.49947E-05;-0.007344928;;3.49947E-05;4.070581832
3.49957E-05;-0.007344922;;3.49957E-05;4.06724323
3.49967E-05;-0.007344915;;3.49967E-05;4.063904631
3.49977E-05;-0.007344909;;3.49977E-05;4.060566034
3.49987E-05;-0.007344902;;3.49987E-05;4.057227441
3.49997E-05;-0.007344896;;3.49997E-05;4.05388885
3.50007E-05;-0.007344889;;3.50007E-05;4.050550263
3.50017E-05;-0.007344883;;3.50017E-05;4.047211678
3.50027E-05;-0.007344876;;3.50027E-05;4.043873097
3.50037E-05;-0.00734487;;3.50037E-05;4.040534518
3.50047E-05;-0.007344863;;3.50047E-05;4.037195943
3.50057E-05;-0.007344856;;3.50057E-05;4.03385737
3.50067E-05;-0.00734485;;3.50067E-05;4.0305188
3.50077E-05;-0.007344843;;3.50077E-05;4.027180234
3.50087E-05;-0.007344836;;3.50087E-05;4.02384167
3.50097E-05;-0.00734483;;3.50097E-05;4.02050311
3.50107E-05;-0.007344823;;3.50107E-05;4.017164552
3.50117E-05;-0.007344817;;3.50117E-05;4.013825998
3.50127E-05;-0.00734481;;3.50127E-05;4.010487446
3.50137E-05;-0.007344803;;3.50137E-05;4.007148898
3.50147E-05;-0.007344797;;3.50147E-05;4.003810353
3.50157E-05;-0.00734479;;3.50157E-05;4.00047181
3.50167E-05;-0.007344783;;3.50167E-05;3.997133271
3.50177E-05;-0.007344776;;3.50177E-05;3.993794735
3.50187E-05;-0.00734477;;3.50187E-05;3.990456201
3.50197E-05;-0.007344763;;3.50197E-05;3.987117671
3.50207E-05;-0.007344756;;3.50207E-05;3.983779144
3.50217E-05;-0.00734475;;3.50217E-05;3.98044062
3.50227E-05;-0.007344743;;3.50227E-05;3.977102099
3.50237E-05;-0.007344736;;3.50237E-05;3.973763581
3.50247E-05;-0.007344729;;3.50247E-05;3.970425066
3.50257E-05;-0.007344722;;3.50257E-05;3.967086555
3.50267E-05;-0.007344716;;3.50267E-05;3.963748046
3.50277E-05;-0.007344709;;3.50277E-05;3.96040954
3.50287E-05;-0.007344702;;3.50287E-05;3.957071038
3.50297E-05;-0.007344695;;3.50297E-05;3.953732539
3.50307E-05;-0.007344688;;3.50307E-05;3.950394042
3.50317E-05;-0.007344682;;3.50317E-05;3.947055549
3.50327E-05;-0.007344675;;3.50327E-05;3.943717059
3.50337E-05;-0.007344668;;3.50337E-05;3.940378572
3.50347E-05;-0.007344661;;3.50347E-05;3.937040088
3.50357E-05;-0.007344654;;3.50357E-05;3.933701608
3.50367E-05;-0.007344647;;3.50367E-05;3.93036313
3.50377E-05;-0.00734464;;3.50377E-05;3.927024656
3.50387E-05;-0.007344633;;3.50387E-05;3.923686184
3.50397E-05;-0.007344626;;3.50397E-05;3.920347716
3.50407E-05;-0.00734462;;3.50407E-05;3.917009251
3.50417E-05;-0.007344613;;3.50417E-05;3.913670789
3.50427E-05;-0.007344606;;3.50427E-05;3.910332331
3.50437E-05;-0.007344599;;3.50437E-05;3.906993875
3.50447E-05;-0.007344592;;3.50447E-05;3.903655423
3.50457E-05;-0.007344585;;3.50457E-05;3.900316973
3.50467E-05;-0.007344578;;3.50467E-05;3.896978527
3.50477E-05;-0.007344571;;3.50477E-05;3.893640085
3.50487E-05;-0.007344564;;3.50487E-05;3.890301645
3.50497E-05;-0.007344557;;3.50497E-05;3.886963208
3.50507E-05;-0.00734455;;3.50507E-05;3.883624775
3.50517E-05;-0.007344543;;3.50517E-05;3.880286345
3.50527E-05;-0.007344536;;3.50527E-05;3.876947918
3.50537E-05;-0.007344529;;3.50537E-05;3.873609494
3.50547E-05;-0.007344522;;3.50547E-05;3.870271074
3.50557E-05;-0.007344515;;3.50557E-05;3.866932656
3.50567E-05;-0.007344507;;3.50567E-05;3.863594242
3.50577E-05;-0.0073445;;3.50577E-05;3.860255832
3.50587E-05;-0.007344493;;3.50587E-05;3.856917424
3.50597E-05;-0.007344486;;3.50597E-05;3.85357902
3.50607E-05;-0.007344479;;3.50607E-05;3.850240618
3.50617E-05;-0.007344472;;3.50617E-05;3.84690222
3.50627E-05;-0.007344465;;3.50627E-05;3.843563826
3.50637E-05;-0.007344458;;3.50637E-05;3.840225434
3.50647E-05;-0.00734445;;3.50647E-05;3.836887046
3.50657E-05;-0.007344443;;3.50657E-05;3.833548661
3.50667E-05;-0.007344436;;3.50667E-05;3.83021028
3.50677E-05;-0.007344429;;3.50677E-05;3.826871901
3.50687E-05;-0.007344422;;3.50687E-05;3.823533526
3.50697E-05;-0.007344414;;3.50697E-05;3.820195154
3.50707E-05;-0.007344407;;3.50707E-05;3.816856786
3.50717E-05;-0.0073444;;3.50717E-05;3.81351842
3.50727E-05;-0.007344393;;3.50727E-05;3.810180058
3.50737E-05;-0.007344385;;3.50737E-05;3.8068417
3.50747E-05;-0.007344378;;3.50747E-05;3.803503344
3.50757E-05;-0.007344371;;3.50757E-05;3.800164992
3.50767E-05;-0.007344364;;3.50767E-05;3.796826644
3.50777E-05;-0.007344356;;3.50777E-05;3.793488298
3.50787E-05;-0.007344349;;3.50787E-05;3.790149956
3.50797E-05;-0.007344342;;3.50797E-05;3.786811617
3.50807E-05;-0.007344334;;3.50807E-05;3.783473282
3.50817E-05;-0.007344327;;3.50817E-05;3.78013495
3.50827E-05;-0.00734432;;3.50827E-05;3.776796621
3.50837E-05;-0.007344312;;3.50837E-05;3.773458295
3.50847E-05;-0.007344305;;3.50847E-05;3.770119973
3.50857E-05;-0.007344298;;3.50857E-05;3.766781654
3.50867E-05;-0.00734429;;3.50867E-05;3.763443339
3.50877E-05;-0.007344283;;3.50877E-05;3.760105027
3.50887E-05;-0.007344275;;3.50887E-05;3.756766718
3.50897E-05;-0.007344268;;3.50897E-05;3.753428413
3.50907E-05;-0.00734426;;3.50907E-05;3.750090111
3.50917E-05;-0.007344253;;3.50917E-05;3.746751813
3.50927E-05;-0.007344246;;3.50927E-05;3.743413518
3.50937E-05;-0.007344238;;3.50937E-05;3.740075226
3.50947E-05;-0.007344231;;3.50947E-05;3.736736937
3.50957E-05;-0.007344223;;3.50957E-05;3.733398653
3.50967E-05;-0.007344216;;3.50967E-05;3.730060371
3.50977E-05;-0.007344208;;3.50977E-05;3.726722093
3.50987E-05;-0.007344201;;3.50987E-05;3.723383818
3.50997E-05;-0.007344193;;3.50997E-05;3.720045547
3.51007E-05;-0.007344185;;3.51007E-05;3.716707279
3.51017E-05;-0.007344178;;3.51017E-05;3.713369015
3.51027E-05;-0.00734417;;3.51027E-05;3.710030754
3.51037E-05;-0.007344163;;3.51037E-05;3.706692496
3.51047E-05;-0.007344155;;3.51047E-05;3.703354242
3.51057E-05;-0.007344148;;3.51057E-05;3.700015991
3.51067E-05;-0.00734414;;3.51067E-05;3.696677744
3.51077E-05;-0.007344132;;3.51077E-05;3.693339501
3.51087E-05;-0.007344125;;3.51087E-05;3.69000126
3.51097E-05;-0.007344117;;3.51097E-05;3.686663024
3.51107E-05;-0.007344109;;3.51107E-05;3.68332479
3.51117E-05;-0.007344102;;3.51117E-05;3.679986561
3.51127E-05;-0.007344094;;3.51127E-05;3.676648334
3.51137E-05;-0.007344086;;3.51137E-05;3.673310112
3.51147E-05;-0.007344079;;3.51147E-05;3.669971892
3.51157E-05;-0.007344071;;3.51157E-05;3.666633676
